Times;CH3 CH 3;CH4 CH 4;CH5 CH 5;CH6 CH 6;CH7 CH 7;CH8 CH 8
936.259 134 ms;1;0;0;0;0;0
936.259 194 ms;0;0;0;0;0;0
936.290 294 ms;0;0;0;0;1;0
936.291 024 ms;0;0;1;0;1;0
936.293 194 ms;0;0;1;0;0;0
936.293 904 ms;0;0;0;0;0;0
936.295 424 ms;0;0;0;0;1;0
936.296 154 ms;0;0;1;0;1;0
936.298 114 ms;0;0;1;0;0;0
936.298 824 ms;0;0;0;0;0;0
936.367 934 ms;0;0;0;0;1;0
936.368 664 ms;0;0;1;0;1;0
936.370 834 ms;0;0;1;0;0;0
936.371 544 ms;0;0;0;0;0;0
936.462 824 ms;0;0;0;0;1;0
936.463 554 ms;0;0;1;0;1;0
936.465 724 ms;0;0;1;0;0;0
936.466 434 ms;0;0;0;0;0;0
936.530 594 ms;0;0;0;0;1;0
936.531 324 ms;0;0;1;0;1;0
936.531 384 ms;1;0;1;0;1;0
936.535 574 ms;1;0;1;0;0;0
936.536 284 ms;1;0;0;0;0;0
936.536 344 ms;0;0;0;0;0;0
936.549 094 ms;0;0;0;0;1;0
936.549 824 ms;0;0;1;0;1;0
936.551 984 ms;0;0;1;0;0;0
936.552 694 ms;0;0;0;0;0;0
936.626 734 ms;0;0;0;0;1;0
936.627 464 ms;0;0;1;0;1;0
936.629 624 ms;0;0;1;0;0;0
936.630 334 ms;0;0;0;0;0;0
936.721 624 ms;0;0;0;0;1;0
936.722 354 ms;0;0;1;0;1;0
936.724 514 ms;0;0;1;0;0;0
936.725 234 ms;0;0;0;0;0;0
936.759 604 ms;0;0;0;0;1;0
936.760 334 ms;0;0;1;0;1;0
936.760 364 ms;0;1;1;0;1;0
936.762 564 ms;0;1;1;0;0;0
936.763 284 ms;0;1;0;0;0;0
936.763 314 ms;0;0;0;0;0;0
936.807 734 ms;0;0;0;0;1;0
936.808 464 ms;0;0;1;0;1;0
936.808 524 ms;1;0;1;0;1;0
936.812 704 ms;1;0;1;0;0;0
936.813 414 ms;1;0;0;0;0;0
936.813 474 ms;0;0;0;0;0;0
936.814 964 ms;0;0;0;0;1;0
936.815 684 ms;0;0;1;0;1;0
936.817 854 ms;0;0;1;0;0;0
936.818 574 ms;0;0;0;0;0;0
936.865 724 ms;0;0;0;0;1;0
936.866 454 ms;0;0;1;0;1;0
936.868 414 ms;0;0;1;0;0;0
936.869 124 ms;0;0;0;0;0;0
936.898 044 ms;0;0;0;0;1;0
936.898 774 ms;0;0;1;0;1;0
936.900 934 ms;0;0;1;0;0;0
936.901 644 ms;0;0;0;0;0;0
936.967 054 ms;0;0;0;0;1;0
936.967 784 ms;0;0;1;0;1;0
936.969 954 ms;0;0;1;0;0;0
936.970 664 ms;0;0;0;0;0;0
937.061 954 ms;0;0;0;0;1;0
937.062 684 ms;0;0;1;0;1;0
937.064 844 ms;0;0;1;0;0;0
937.065 554 ms;0;0;0;0;0;0
937.084 874 ms;0;0;0;0;1;0
937.085 604 ms;0;0;1;0;1;0
937.085 654 ms;1;0;1;0;1;0
937.089 854 ms;1;0;1;0;0;0
937.090 564 ms;1;0;0;0;0;0
937.090 624 ms;0;0;0;0;0;0
937.156 844 ms;0;0;0;0;1;0
937.157 574 ms;0;0;1;0;1;0
937.159 734 ms;0;0;1;0;0;0
937.160 454 ms;0;0;0;0;0;0
937.243 104 ms;0;0;0;0;1;0
937.243 834 ms;0;0;1;0;1;0
937.246 004 ms;0;0;1;0;0;0
937.246 714 ms;0;0;0;0;0;0
937.329 374 ms;0;0;0;0;1;0
937.330 104 ms;0;0;1;0;1;0
937.332 264 ms;0;0;1;0;0;0
937.332 984 ms;0;0;0;0;0;0
937.362 014 ms;0;0;0;0;1;0
937.362 744 ms;0;0;1;0;1;0
937.362 794 ms;1;0;1;0;1;0
937.366 974 ms;1;0;1;0;0;0
937.367 694 ms;1;0;0;0;0;0
937.367 744 ms;0;0;0;0;0;0
937.415 644 ms;0;0;0;0;1;0
937.416 374 ms;0;0;1;0;1;0
937.418 534 ms;0;0;1;0;0;0
937.419 254 ms;0;0;0;0;0;0
937.438 254 ms;0;0;0;0;1;0
937.438 984 ms;0;0;1;0;1;0
937.440 944 ms;0;0;1;0;0;0
937.441 654 ms;0;0;0;0;0;0
937.501 914 ms;0;0;0;0;1;0
937.502 644 ms;0;0;1;0;1;0
937.504 804 ms;0;0;1;0;0;0
937.505 514 ms;0;0;0;0;0;0
937.588 174 ms;0;0;0;0;1;0
937.588 904 ms;0;0;1;0;1;0
937.591 074 ms;0;0;1;0;0;0
937.591 784 ms;0;0;0;0;0;0
937.639 144 ms;0;0;0;0;1;0
937.639 874 ms;0;0;1;0;1;0
937.639 934 ms;1;0;1;0;1;0
937.644 124 ms;1;0;1;0;0;0
937.644 834 ms;1;0;0;0;0;0
937.644 904 ms;0;0;0;0;0;0
937.674 444 ms;0;0;0;0;1;0
937.675 174 ms;0;0;1;0;1;0
937.677 334 ms;0;0;1;0;0;0
937.678 044 ms;0;0;0;0;0;0
937.760 704 ms;0;0;0;0;1;0
937.761 434 ms;0;0;1;0;1;0
937.763 604 ms;0;0;1;0;0;0
937.764 314 ms;0;0;0;0;0;0
937.846 974 ms;0;0;0;0;1;0
937.847 704 ms;0;0;1;0;1;0
937.849 864 ms;0;0;1;0;0;0
937.850 574 ms;0;0;0;0;0;0
937.916 284 ms;0;0;0;0;1;0
937.917 014 ms;0;0;1;0;1;0
937.917 074 ms;1;0;1;0;1;0
937.921 254 ms;1;0;1;0;0;0
937.921 964 ms;1;0;0;0;0;0
937.922 024 ms;0;0;0;0;0;0
937.933 244 ms;0;0;0;0;1;0
937.933 964 ms;0;0;1;0;1;0
937.936 134 ms;0;0;1;0;0;0
937.936 854 ms;0;0;0;0;0;0
938.010 784 ms;0;0;0;0;1;0
938.011 514 ms;0;0;1;0;1;0
938.013 474 ms;0;0;1;0;0;0
938.014 184 ms;0;0;0;0;0;0
938.019 504 ms;0;0;0;0;1;0
938.020 234 ms;0;0;1;0;1;0
938.022 394 ms;0;0;1;0;0;0
938.023 114 ms;0;0;0;0;0;0
938.105 774 ms;0;0;0;0;1;0
938.106 504 ms;0;0;1;0;1;0
938.108 664 ms;0;0;1;0;0;0
938.109 384 ms;0;0;0;0;0;0
938.166 164 ms;0;0;0;0;1;0
938.166 894 ms;0;0;1;0;1;0
938.169 054 ms;0;0;1;0;0;0
938.169 764 ms;0;0;0;0;0;0
938.193 424 ms;0;0;0;0;1;0
938.194 154 ms;0;0;1;0;1;0
938.194 214 ms;1;0;1;0;1;0
938.198 404 ms;1;0;1;0;0;0
938.199 114 ms;1;0;0;0;0;0
938.199 174 ms;0;0;0;0;0;0
938.269 674 ms;0;0;0;0;1;0
938.270 404 ms;0;0;1;0;1;0
938.272 574 ms;0;0;1;0;0;0
938.273 284 ms;0;0;0;0;0;0
938.304 184 ms;0;0;0;0;1;0
938.304 914 ms;0;0;1;0;1;0
938.307 084 ms;0;0;1;0;0;0
938.307 794 ms;0;0;0;0;0;0
938.450 834 ms;0;0;0;0;1;0
938.451 564 ms;0;0;1;0;1;0
938.453 734 ms;0;0;1;0;0;0
938.454 444 ms;0;0;0;0;0;0
938.470 564 ms;0;0;0;0;1;0
938.471 294 ms;0;0;1;0;1;0
938.471 354 ms;1;0;1;0;1;0
938.475 524 ms;1;0;1;0;0;0
938.476 244 ms;1;0;0;0;0;0
938.476 304 ms;0;0;0;0;0;0
938.511 224 ms;0;0;0;0;1;0
938.511 954 ms;0;0;1;0;1;0
938.514 114 ms;0;0;1;0;0;0
938.514 834 ms;0;0;0;0;0;0
938.583 314 ms;0;0;0;0;1;0
938.584 044 ms;0;0;1;0;1;0
938.586 004 ms;0;0;1;0;0;0
938.586 714 ms;0;0;0;0;0;0
938.623 374 ms;0;0;0;0;1;0
938.624 094 ms;0;0;1;0;1;0
938.626 264 ms;0;0;1;0;0;0
938.626 974 ms;0;0;0;0;0;0
938.709 644 ms;0;0;0;0;1;0
938.710 364 ms;0;0;1;0;1;0
938.712 524 ms;0;0;1;0;0;0
938.713 244 ms;0;0;0;0;0;0
938.747 694 ms;0;0;0;0;1;0
938.748 424 ms;0;0;1;0;1;0
938.748 484 ms;1;0;1;0;1;0
938.752 684 ms;1;0;1;0;0;0
938.753 394 ms;1;0;0;0;0;0
938.753 454 ms;0;0;0;0;0;0
938.795 904 ms;0;0;0;0;1;0
938.796 634 ms;0;0;1;0;1;0
938.798 794 ms;0;0;1;0;0;0
938.799 514 ms;0;0;0;0;0;0
938.882 174 ms;0;0;0;0;1;0
938.882 904 ms;0;0;1;0;1;0
938.885 064 ms;0;0;1;0;0;0
938.885 774 ms;0;0;0;0;0;0
938.959 814 ms;0;0;0;0;1;0
938.960 534 ms;0;0;1;0;1;0
938.962 704 ms;0;0;1;0;0;0
938.963 414 ms;0;0;0;0;0;0
939.024 834 ms;0;0;0;0;1;0
939.025 564 ms;0;0;1;0;1;0
939.025 624 ms;1;0;1;0;1;0
939.029 804 ms;1;0;1;0;0;0
939.030 514 ms;1;0;0;0;0;0
939.030 574 ms;0;0;0;0;0;0
939.054 704 ms;0;0;0;0;1;0
939.055 434 ms;0;0;1;0;1;0
939.057 594 ms;0;0;1;0;0;0
939.058 304 ms;0;0;0;0;0;0
939.140 974 ms;0;0;0;0;1;0
939.141 704 ms;0;0;1;0;1;0
939.143 864 ms;0;0;1;0;0;0
939.144 574 ms;0;0;0;0;0;0
939.155 854 ms;0;0;0;0;1;0
939.156 584 ms;0;0;1;0;1;0
939.158 544 ms;0;0;1;0;0;0
939.159 254 ms;0;0;0;0;0;0
939.227 234 ms;0;0;0;0;1;0
939.227 964 ms;0;0;1;0;1;0
939.230 134 ms;0;0;1;0;0;0
939.230 844 ms;0;0;0;0;0;0
939.301 974 ms;0;0;0;0;1;0
939.302 704 ms;0;0;1;0;1;0
939.302 764 ms;1;0;1;0;1;0
939.309 314 ms;1;0;1;0;0;0
939.310 024 ms;1;0;0;0;0;0
939.310 084 ms;0;0;0;0;0;0
939.313 504 ms;0;0;0;0;1;0
939.314 234 ms;0;0;1;0;1;0
939.316 394 ms;0;0;1;0;0;0
939.317 104 ms;0;0;0;0;0;0
939.382 514 ms;0;0;0;0;1;0
939.383 244 ms;0;0;1;0;1;0
939.385 414 ms;0;0;1;0;0;0
939.386 124 ms;0;0;0;0;0;0
939.486 034 ms;0;0;0;0;1;0
939.486 764 ms;0;0;1;0;1;0
939.488 924 ms;0;0;1;0;0;0
939.489 644 ms;0;0;0;0;0;0
939.572 304 ms;0;0;0;0;1;0
939.573 024 ms;0;0;1;0;1;0
939.575 194 ms;0;0;1;0;0;0
939.575 914 ms;0;0;0;0;0;0
939.579 114 ms;0;0;0;0;1;0
939.579 844 ms;0;0;1;0;1;0
939.579 894 ms;1;0;1;0;1;0
939.586 434 ms;1;0;1;0;0;0
939.587 144 ms;1;0;0;0;0;0
939.587 204 ms;0;0;0;0;0;0
939.658 574 ms;0;0;0;0;1;0
939.659 294 ms;0;0;1;0;1;0
939.661 454 ms;0;0;1;0;0;0
939.662 174 ms;0;0;0;0;0;0
939.687 344 ms;0;0;0;0;1;0
939.688 074 ms;0;0;1;0;1;0
939.688 104 ms;0;1;1;0;1;0
939.690 954 ms;0;1;1;0;0;0
939.691 664 ms;0;1;0;0;0;0
939.691 704 ms;0;0;0;0;0;0
939.727 584 ms;0;0;0;0;1;0
939.728 304 ms;0;0;1;0;1;0
939.730 474 ms;0;0;1;0;0;0
939.731 194 ms;0;0;0;0;0;0
939.732 704 ms;0;0;0;0;1;0
939.733 434 ms;0;0;1;0;1;0
939.735 404 ms;0;0;1;0;0;0
939.736 114 ms;0;0;0;0;0;0
939.749 244 ms;0;0;0;0;1;0
939.749 974 ms;0;0;1;0;1;0
939.750 004 ms;0;1;1;0;1;0
939.755 324 ms;0;1;1;0;0;0
939.756 034 ms;0;1;0;0;0;0
939.756 074 ms;0;0;0;0;0;0
939.757 544 ms;0;0;0;0;1;0
939.758 274 ms;0;0;1;0;1;0
939.758 304 ms;0;1;1;0;1;0
939.772 664 ms;0;1;1;0;0;0
939.773 374 ms;0;1;0;0;0;0
939.773 414 ms;0;0;0;0;0;0
939.774 884 ms;0;0;0;0;1;0
939.775 644 ms;0;1;0;0;1;0
939.775 664 ms;1;1;0;0;1;0
939.830 874 ms;1;1;0;0;1;1
939.831 074 ms;1;1;0;0;0;1
939.831 804 ms;1;1;1;0;0;1
939.831 834 ms;1;0;1;0;0;1
939.831 864 ms;0;0;1;0;0;1
939.833 764 ms;0;0;1;0;0;0
939.833 954 ms;0;0;1;0;1;0
939.834 674 ms;0;0;0;0;1;0
939.834 704 ms;0;1;0;0;1;0
939.834 724 ms;1;1;0;0;1;0
939.856 024 ms;1;1;0;0;1;1
939.856 234 ms;1;1;0;0;0;1
939.856 954 ms;1;1;1;0;0;1
939.856 994 ms;1;0;1;0;0;1
939.861 324 ms;1;0;1;0;0;0
939.861 524 ms;1;0;1;0;1;0
939.862 244 ms;1;0;0;0;1;0
939.862 264 ms;1;1;0;0;1;0
939.869 964 ms;1;1;0;0;1;1
939.870 174 ms;1;1;0;0;0;1
939.870 894 ms;1;1;1;0;0;1
939.872 014 ms;1;1;1;1;0;1
939.872 714 ms;1;1;1;1;0;0
939.872 904 ms;1;1;1;1;1;0
939.873 624 ms;1;1;0;1;1;0
939.917 134 ms;1;1;0;1;1;1
939.917 344 ms;1;1;0;1;0;1
939.918 064 ms;1;1;1;1;0;1
939.918 104 ms;1;0;1;1;0;1
939.918 134 ms;0;0;1;1;0;1
939.920 034 ms;0;0;1;1;0;0
939.920 224 ms;0;0;1;1;1;0
939.920 944 ms;0;0;0;1;1;0
939.920 974 ms;0;1;0;1;1;0
939.920 994 ms;1;1;0;1;1;0
940.003 404 ms;1;1;0;1;1;1
940.003 614 ms;1;1;0;1;0;1
940.004 334 ms;1;1;1;1;0;1
940.004 374 ms;1;0;1;1;0;1
940.004 394 ms;0;0;1;1;0;1
940.006 294 ms;0;0;1;1;0;0
940.006 494 ms;0;0;1;1;1;0
940.007 204 ms;0;0;0;1;1;0
940.007 234 ms;0;1;0;1;1;0
940.007 254 ms;1;1;0;1;1;0
940.049 174 ms;1;1;0;1;0;0
940.049 914 ms;1;0;0;1;0;0
940.049 944 ms;0;0;0;1;0;0
940.064 014 ms;0;0;0;1;1;0
940.064 744 ms;0;0;1;1;1;0
940.066 914 ms;0;0;1;1;0;0
940.067 624 ms;0;0;0;1;0;0
940.133 394 ms;0;0;0;1;1;0
940.134 124 ms;0;0;1;1;1;0
940.134 184 ms;1;0;1;1;1;0
940.138 354 ms;1;0;1;1;0;0
940.139 064 ms;1;0;0;1;0;0
940.139 124 ms;0;0;0;1;0;0
940.176 164 ms;0;0;0;1;1;0
940.176 894 ms;0;0;1;1;1;0
940.179 054 ms;0;0;1;1;0;0
940.179 774 ms;0;0;0;1;0;0
940.245 184 ms;0;0;0;1;1;0
940.245 914 ms;0;0;1;1;1;0
940.248 074 ms;0;0;1;1;0;0
940.248 784 ms;0;0;0;1;0;0
940.300 904 ms;0;0;0;1;1;0
940.301 634 ms;0;0;1;1;1;0
940.303 604 ms;0;0;1;1;0;0
940.304 314 ms;0;0;0;1;0;0
940.348 694 ms;0;0;0;1;1;0
940.349 424 ms;0;0;1;1;1;0
940.351 594 ms;0;0;1;1;0;0
940.352 304 ms;0;0;0;1;0;0
940.410 524 ms;0;0;0;1;1;0
940.411 254 ms;0;0;1;1;1;0
940.411 314 ms;1;0;1;1;1;0
940.415 504 ms;1;0;1;1;0;0
940.416 224 ms;1;0;0;1;0;0
940.416 274 ms;0;0;0;1;0;0
940.434 964 ms;0;0;0;1;1;0
940.435 694 ms;0;0;1;1;1;0
940.437 854 ms;0;0;1;1;0;0
940.438 574 ms;0;0;0;1;0;0
940.521 234 ms;0;0;0;1;1;0
940.521 964 ms;0;0;1;1;1;0
940.524 124 ms;0;0;1;1;0;0
940.524 844 ms;0;0;0;1;0;0
940.590 244 ms;0;0;0;1;1;0
940.590 974 ms;0;0;1;1;1;0
940.593 134 ms;0;0;1;1;0;0
940.593 844 ms;0;0;0;1;0;0
940.624 754 ms;0;0;0;1;1;0
940.625 484 ms;0;0;1;1;1;0
940.627 644 ms;0;0;1;1;0;0
940.628 354 ms;0;0;0;1;0;0
940.687 664 ms;0;0;0;1;1;0
940.688 394 ms;0;0;1;1;1;0
940.688 454 ms;1;0;1;1;1;0
940.692 624 ms;1;0;1;1;0;0
940.693 344 ms;1;0;0;1;0;0
940.693 404 ms;0;0;0;1;0;0
940.754 154 ms;0;0;0;1;1;0
940.754 884 ms;0;0;1;1;1;0
940.757 044 ms;0;0;1;1;0;0
940.757 754 ms;0;0;0;1;0;0
940.857 674 ms;0;0;0;1;1;0
940.858 394 ms;0;0;1;1;1;0
940.860 564 ms;0;0;1;1;0;0
940.861 274 ms;0;0;0;1;0;0
940.873 434 ms;0;0;0;1;1;0
940.874 164 ms;0;0;1;1;1;0
940.876 134 ms;0;0;1;1;0;0
940.876 844 ms;0;0;0;1;0;0
940.892 174 ms;0;0;0;1;1;0
940.892 904 ms;0;0;1;1;1;0
940.895 064 ms;0;0;1;1;0;0
940.895 784 ms;0;0;0;1;0;0
940.964 804 ms;0;0;0;1;1;0
940.965 534 ms;0;0;1;1;1;0
940.965 594 ms;1;0;1;1;1;0
940.969 784 ms;1;0;1;1;0;0
940.970 494 ms;1;0;0;1;0;0
940.970 554 ms;0;0;0;1;0;0
940.979 904 ms;0;0;0;1;1;0
940.980 634 ms;0;0;1;1;1;0
940.980 664 ms;0;1;1;1;1;0
940.980 684 ms;1;1;1;1;1;0
940.981 204 ms;1;1;1;0;1;0
940.982 684 ms;1;1;1;0;0;0
940.983 394 ms;1;1;0;0;0;0
940.983 424 ms;1;0;0;0;0;0
940.983 454 ms;0;0;0;0;0;0
941.038 834 ms;0;0;0;0;1;0
941.039 564 ms;0;0;1;0;1;0
941.041 724 ms;0;0;1;0;0;0
941.042 434 ms;0;0;0;0;0;0
941.099 214 ms;0;0;0;0;1;0
941.099 944 ms;0;0;1;0;1;0
941.102 104 ms;0;0;1;0;0;0
941.102 824 ms;0;0;0;0;0;0
941.211 364 ms;0;0;0;0;1;0
941.212 094 ms;0;0;1;0;1;0
941.214 254 ms;0;0;1;0;0;0
941.214 964 ms;0;0;0;0;0;0
941.241 944 ms;0;0;0;0;1;0
941.242 674 ms;0;0;1;0;1;0
941.242 724 ms;1;0;1;0;1;0
941.246 904 ms;1;0;1;0;0;0
941.247 614 ms;1;0;0;0;0;0
941.247 674 ms;0;0;0;0;0;0
941.297 634 ms;0;0;0;0;1;0
941.298 364 ms;0;0;1;0;1;0
941.300 524 ms;0;0;1;0;0;0
941.301 234 ms;0;0;0;0;0;0
941.383 894 ms;0;0;0;0;1;0
941.384 624 ms;0;0;1;0;1;0
941.386 784 ms;0;0;1;0;0;0
941.387 504 ms;0;0;0;0;0;0
941.445 964 ms;0;0;0;0;1;0
941.446 694 ms;0;0;1;0;1;0
941.448 664 ms;0;0;1;0;0;0
941.449 374 ms;0;0;0;0;0;0
941.470 164 ms;0;0;0;0;1;0
941.470 894 ms;0;0;1;0;1;0
941.473 054 ms;0;0;1;0;0;0
941.473 774 ms;0;0;0;0;0;0
941.519 084 ms;0;0;0;0;1;0
941.519 814 ms;0;0;1;0;1;0
941.519 874 ms;1;0;1;0;1;0
941.524 064 ms;1;0;1;0;0;0
941.524 774 ms;1;0;0;0;0;0
941.524 834 ms;0;0;0;0;0;0
941.547 804 ms;0;0;0;0;1;0
941.548 534 ms;0;0;1;0;1;0
941.550 694 ms;0;0;1;0;0;0
941.551 404 ms;0;0;0;0;0;0
941.642 694 ms;0;0;0;0;1;0
941.643 424 ms;0;0;1;0;1;0
941.645 584 ms;0;0;1;0;0;0
941.646 304 ms;0;0;0;0;0;0
941.728 964 ms;0;0;0;0;1;0
941.729 694 ms;0;0;1;0;1;0
941.731 854 ms;0;0;1;0;0;0
941.732 564 ms;0;0;0;0;0;0
941.796 214 ms;0;0;0;0;1;0
941.796 944 ms;0;0;1;0;1;0
941.797 004 ms;1;0;1;0;1;0
941.801 174 ms;1;0;1;0;0;0
941.801 894 ms;1;0;0;0;0;0
941.801 954 ms;0;0;0;0;0;0
941.815 224 ms;0;0;0;0;1;0
941.815 954 ms;0;0;1;0;1;0
941.818 124 ms;0;0;1;0;0;0
941.818 834 ms;0;0;0;0;0;0
941.901 494 ms;0;0;0;0;1;0
941.902 224 ms;0;0;1;0;1;0
941.904 394 ms;0;0;1;0;0;0
941.905 104 ms;0;0;0;0;0;0
941.987 764 ms;0;0;0;0;1;0
941.988 494 ms;0;0;1;0;1;0
941.990 654 ms;0;0;1;0;0;0
941.991 364 ms;0;0;0;0;0;0
942.018 494 ms;0;0;0;0;1;0
942.019 224 ms;0;0;1;0;1;0
942.021 184 ms;0;0;1;0;0;0
942.021 904 ms;0;0;0;0;0;0
942.073 354 ms;0;0;0;0;1;0
942.074 084 ms;0;0;1;0;1;0
942.074 144 ms;1;0;1;0;1;0
942.078 334 ms;1;0;1;0;0;0
942.079 044 ms;1;0;0;0;0;0
942.079 104 ms;0;0;0;0;0;0
942.080 594 ms;0;0;0;0;1;0
942.081 324 ms;0;0;1;0;1;0
942.083 484 ms;0;0;1;0;0;0
942.084 204 ms;0;0;0;0;0;0
942.163 684 ms;0;0;0;0;1;0
942.164 414 ms;0;0;1;0;1;0
942.166 574 ms;0;0;1;0;0;0
942.167 284 ms;0;0;0;0;0;0
942.249 944 ms;0;0;0;0;1;0
942.250 674 ms;0;0;1;0;1;0
942.252 844 ms;0;0;1;0;0;0
942.253 554 ms;0;0;0;0;0;0
942.336 214 ms;0;0;0;0;1;0
942.336 944 ms;0;0;1;0;1;0
942.339 104 ms;0;0;1;0;0;0
942.339 814 ms;0;0;0;0;0;0
942.350 494 ms;0;0;0;0;1;0
942.351 224 ms;0;0;1;0;1;0
942.351 284 ms;1;0;1;0;1;0
942.355 454 ms;1;0;1;0;0;0
942.356 164 ms;1;0;0;0;0;0
942.356 234 ms;0;0;0;0;0;0
942.422 474 ms;0;0;0;0;1;0
942.423 204 ms;0;0;1;0;1;0
942.425 374 ms;0;0;1;0;0;0
942.426 084 ms;0;0;0;0;0;0
942.464 094 ms;0;0;0;0;1;0
942.464 824 ms;0;0;1;0;1;0
942.464 854 ms;0;1;1;0;1;0
942.464 884 ms;1;1;1;0;1;0
942.466 874 ms;1;1;1;0;0;0
942.467 584 ms;1;1;0;0;0;0
942.467 614 ms;1;0;0;0;0;0
942.467 644 ms;0;0;0;0;0;0
942.508 744 ms;0;0;0;0;1;0
942.509 474 ms;0;0;1;0;1;0
942.511 634 ms;0;0;1;0;0;0
942.512 344 ms;0;0;0;0;0;0
942.591 024 ms;0;0;0;0;1;0
942.591 754 ms;0;0;1;0;1;0
942.593 714 ms;0;0;1;0;0;0
942.594 434 ms;0;0;0;0;0;0
942.595 954 ms;0;0;0;0;1;0
942.596 684 ms;0;0;1;0;1;0
942.598 844 ms;0;0;1;0;0;0
942.599 564 ms;0;0;0;0;0;0
942.627 634 ms;0;0;0;0;1;0
942.628 364 ms;0;0;1;0;1;0
942.628 414 ms;1;0;1;0;1;0
942.632 614 ms;1;0;1;0;0;0
942.633 324 ms;1;0;0;0;0;0
942.633 384 ms;0;0;0;0;0;0
942.681 274 ms;0;0;0;0;1;0
942.682 004 ms;0;0;1;0;1;0
942.684 174 ms;0;0;1;0;0;0
942.684 884 ms;0;0;0;0;0;0
942.767 544 ms;0;0;0;0;1;0
942.768 274 ms;0;0;1;0;1;0
942.770 434 ms;0;0;1;0;0;0
942.771 144 ms;0;0;0;0;0;0
942.853 804 ms;0;0;0;0;1;0
942.854 534 ms;0;0;1;0;1;0
942.856 704 ms;0;0;1;0;0;0
942.857 414 ms;0;0;0;0;0;0
942.904 764 ms;0;0;0;0;1;0
942.905 494 ms;0;0;1;0;1;0
942.905 554 ms;1;0;1;0;1;0
942.909 734 ms;1;0;1;0;0;0
942.910 444 ms;1;0;0;0;0;0
942.910 504 ms;0;0;0;0;0;0
942.940 074 ms;0;0;0;0;1;0
942.940 804 ms;0;0;1;0;1;0
942.942 964 ms;0;0;1;0;0;0
942.943 684 ms;0;0;0;0;0;0
943.026 344 ms;0;0;0;0;1;0
943.027 074 ms;0;0;1;0;1;0
943.029 234 ms;0;0;1;0;0;0
943.029 954 ms;0;0;0;0;0;0
943.112 604 ms;0;0;0;0;1;0
943.113 334 ms;0;0;1;0;1;0
943.115 504 ms;0;0;1;0;0;0
943.116 214 ms;0;0;0;0;0;0
943.163 554 ms;0;0;0;0;1;0
943.164 284 ms;0;0;1;0;1;0
943.166 244 ms;0;0;1;0;0;0
943.166 954 ms;0;0;0;0;0;0
943.181 914 ms;0;0;0;0;1;0
943.182 634 ms;0;0;1;0;1;0
943.182 694 ms;1;0;1;0;1;0
943.186 884 ms;1;0;1;0;0;0
943.187 604 ms;1;0;0;0;0;0
943.187 664 ms;0;0;0;0;0;0
943.198 874 ms;0;0;0;0;1;0
943.199 604 ms;0;0;1;0;1;0
943.201 764 ms;0;0;1;0;0;0
943.202 484 ms;0;0;0;0;0;0
943.285 144 ms;0;0;0;0;1;0
943.285 864 ms;0;0;1;0;1;0
943.288 034 ms;0;0;1;0;0;0
943.288 744 ms;0;0;0;0;0;0
943.371 414 ms;0;0;0;0;1;0
943.372 134 ms;0;0;1;0;1;0
943.374 294 ms;0;0;1;0;0;0
943.375 014 ms;0;0;0;0;0;0
943.457 674 ms;0;0;0;0;1;0
943.458 814 ms;0;0;0;0;1;1
943.459 024 ms;0;0;0;0;0;1
943.459 744 ms;0;0;1;0;0;1
943.459 804 ms;1;0;1;0;0;1
943.463 774 ms;1;0;1;0;0;0
943.463 974 ms;1;0;1;0;1;0
943.464 754 ms;0;0;1;0;1;0
943.467 824 ms;0;0;1;0;0;0
943.468 534 ms;0;0;0;0;0;0
943.548 014 ms;0;0;0;0;1;0
943.548 744 ms;0;0;1;0;1;0
943.550 904 ms;0;0;1;0;0;0
943.551 624 ms;0;0;0;0;0;0
943.634 274 ms;0;0;0;0;1;0
943.635 004 ms;0;0;1;0;1;0
943.637 174 ms;0;0;1;0;0;0
943.637 884 ms;0;0;0;0;0;0
943.720 544 ms;0;0;0;0;1;0
943.721 274 ms;0;0;1;0;1;0
943.723 434 ms;0;0;1;0;0;0
943.724 154 ms;0;0;0;0;0;0
943.736 154 ms;0;0;0;0;1;0
943.736 884 ms;0;0;1;0;1;0
943.736 944 ms;1;0;1;0;1;0
943.741 134 ms;1;0;1;0;0;0
943.741 844 ms;1;0;0;0;0;0
943.741 904 ms;0;0;0;0;0;0
943.743 294 ms;0;0;0;0;1;0
943.744 024 ms;0;0;1;0;1;0
943.745 994 ms;0;0;1;0;0;0
943.746 704 ms;0;0;0;0;0;0
943.806 804 ms;0;0;0;0;1;0
943.807 534 ms;0;0;1;0;1;0
943.809 704 ms;0;0;1;0;0;0
943.810 414 ms;0;0;0;0;0;0
943.884 444 ms;0;0;0;0;1;0
943.885 174 ms;0;0;1;0;1;0
943.887 344 ms;0;0;1;0;0;0
943.888 054 ms;0;0;0;0;0;0
943.979 344 ms;0;0;0;0;1;0
943.980 074 ms;0;0;1;0;1;0
943.982 014 ms;0;0;1;0;0;0
943.982 724 ms;0;0;0;0;0;0
944.004 284 ms;0;0;0;0;1;0
944.005 014 ms;0;0;1;0;1;0
944.005 034 ms;0;1;1;0;1;0
944.005 064 ms;1;1;1;0;1;0
944.007 064 ms;1;1;1;0;0;0
944.007 774 ms;1;1;0;0;0;0
944.007 804 ms;1;0;0;0;0;0
944.007 824 ms;0;0;0;0;0;0
944.013 314 ms;0;0;0;0;1;0
